iso_o,iso_d,year,FLOW,SOURCE_TF,XPTOT_o,IPTOT_o,XPTOT_d,IPTOT_d
PRT,MLI,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,3.6071445e+06,1.6428579e+07
PRT,MLT,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,4.3214305e+06,2.7760726e+07
PRT,MMR,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,8.971433e+07,7.7071464e+07
PRT,MNG,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,,
PRT,MOZ,1962,1.4107149e+07,DOTS_IP,1.5024293e+08,2.0888749e+08,3.0643228e+07,4.6642876e+07
PRT,MRT,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,1.071429e+06,1.2750006e+07
PRT,MTQ,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,1.5785722e+07,2.032732e+07
PRT,MUS,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,2.1571438e+07,2.3321438e+07
PRT,MWI,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,1.0175e+07,1.4285721e+07
PRT,MYS,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,3.8033232e+08,3.5653408e+08
PRT,NAM,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,,
PRT,NCL,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,1.2714291e+07,1.4653392e+07
PRT,NER,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,5.607145e+06,9.750004e+06
PRT,NGA,1962,285714.4,DOTS_IP,1.5024293e+08,2.0888749e+08,1.7380722e+08,2.0264294e+08
PRT,NIC,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,3.2285728e+07,3.3171444e+07
PRT,NLD,1962,3.0357155e+06,DOTS_IP,1.5024293e+08,2.0888749e+08,1.6271793e+09,2.0787046e+09
PRT,NOR,1962,1.5714292e+06,DOTS_IP,1.5024293e+08,2.0888749e+08,3.466073e+08,5.8935744e+08
PRT,NRU,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,,
PRT,NZL,1962,285714.4,DOTS_XP,1.5024293e+08,2.0888749e+08,3.2948765e+08,2.632537e+08
PRT,OMN,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,1.178572e+06,4.285716e+06
PRT,PAK,1962,107142.91,DOTS_IP,1.5024293e+08,2.0888749e+08,1.4946435e+08,2.6003582e+08
PRT,PAN,1962,39285.73,DOTS_IP,1.5024293e+08,2.0888749e+08,3.9325016e+07,8.517861e+07
PRT,PER,1962,142857.2,DOTS_IP,1.5024293e+08,2.0888749e+08,2.3020011e+08,1.9167866e+08
PRT,PHL,1962,285714.4,DOTS_IP,1.5024293e+08,2.0888749e+08,2.4001797e+08,2.309644e+08
PRT,PNG,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,1.1914291e+07,2.398112e+07
PRT,POL,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,5.879467e+08,6.732145e+08
PRT,PRK,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,653571.7,
PRT,PRY,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,1.5250006e+07,1.3632149e+07
PRT,PYF,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,3.8672542e+06,8.85649e+06
PRT,QAT,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,4.6785736e+07,1.3214292e+07
PRT,REU,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,5.899986e+06,1.1303725e+07
PRT,ROM,1962,653571.7,DOTS_IP,1.5024293e+08,2.0888749e+08,2.9043226e+08,3.687859e+08
PRT,RWA,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,2.142858e+06,3.9285732e+06
PRT,SAU,1962,71428.6,DOTS_XP,1.5024293e+08,2.0888749e+08,3.3767693e+08,9.007147e+07
PRT,SDN,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,8.092861e+07,9.153575e+07
PRT,SEN,1962,,DOTS_IP,1.5024293e+08,2.0888749e+08,5.303574e+07,6.0551976e+07
PRT,SGP,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,3.9865018e+08,4.709859e+08
PRT,SHN,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,,
PRT,SLB,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,1.3012006e+06,2.0460795e+06
PRT,SLE,1962,142857.2,DOTS_IP,1.5024293e+08,2.0888749e+08,3.253573e+07,2.9821442e+07
PRT,SLV,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,4.9900024e+07,4.450002e+07
PRT,SOM,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,,
PRT,STP,1962,596428.8,DOTS_XP,1.5024293e+08,2.0888749e+08,2.142858e+06,1.7857151e+06
PRT,SUR,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,2.0492866e+07,1.9506188e+07
PRT,SWE,1962,3.8571445e+06,DOTS_IP,1.5024293e+08,2.0888749e+08,1.04751725e+09,1.1016077e+09
PRT,SWZ,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,7.6150035e+06,7.8571465e+06
PRT,SYC,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,417000.2,719250.3
PRT,SYR,1962,250000.11,DOTS_IP,1.5024293e+08,2.0888749e+08,7.107146e+07,8.342861e+07
PRT,TCD,1962,107142.91,DOTS_IP,1.5024293e+08,2.0888749e+08,5.908681e+06,1.0393683e+07
PRT,TGO,1962,35714.3,DOTS_IP,1.5024293e+08,2.0888749e+08,7.5357175e+06,9.678576e+06
PRT,THA,1962,71428.6,DOTS_IP,1.5024293e+08,2.0888749e+08,1.635715e+08,1.9289293e+08
PRT,TON,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,666400.3,984000.44
PRT,TTO,1962,142857.2,DOTS_IP,1.5024293e+08,2.0888749e+08,1.23500056e+08,1.2614291e+08
PRT,TUN,1962,214285.81,DOTS_IP,1.5024293e+08,2.0888749e+08,6.334931e+07,7.6857176e+07
PRT,TUR,1962,250000.11,DOTS_IP,1.5024293e+08,2.0888749e+08,1.40869e+08,2.3564848e+08
PRT,TUV,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,,
PRT,TZA,1962,71428.6,DOTS_IP,1.5024293e+08,2.0888749e+08,5.264288e+07,4.0392876e+07
PRT,UGA,1962,35714.3,DOTS_IP,1.5024293e+08,2.0888749e+08,4.7857164e+07,3.3949336e+07
PRT,URY,1962,71428.6,DOTS_IP,1.5024293e+08,2.0888749e+08,5.4750024e+07,8.21429e+07
PRT,USA,1962,2.0714294e+07,DOTS_IP,1.5024293e+08,2.0888749e+08,7.7192893e+09,6.2578243e+09
PRT,USSR,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,5.3571456e+09,4.931975e+09
PRT,VCT,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,1.270622e+06,2.599369e+06
PRT,VEN,1962,928571.8,DOTS_IP,1.5024293e+08,2.0888749e+08,1.02460045e+09,3.8910733e+08
PRT,VNM,1962,617857.44,DOTS_IP,1.5024293e+08,2.0888749e+08,2.2180724e+07,1.1772927e+08
PRT,VUT,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,1.7178579e+06,1.9285722e+06
PRT,WDEU,1962,1.3928578e+07,DOTS_IP,1.5024293e+08,2.0888749e+08,4.727145e+09,4.3714304e+09
PRT,WSM,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,2.787362e+06,2.841987e+06
PRT,YAR,1962,71428.6,COW,1.5024293e+08,2.0888749e+08,,
PRT,YUG,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,2.4535725e+08,3.09643e+08
PRT,ZAF,1962,1.00000044e+06,DOTS_XP,1.5024293e+08,2.0888749e+08,4.8417165e+08,4.4357165e+08
PRT,ZMB,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,1.1964291e+08,6.2500028e+07
PRT,ZWE,1962,0.0,DOTS_IP,1.5024293e+08,2.0888749e+08,7.2857176e+07,1.43e+08
PRY,PRT,1962,0.0,DOTS_IP,1.5250006e+07,1.3632149e+07,1.5024293e+08,2.0888749e+08
PYF,PRT,1962,,,3.8672542e+06,8.85649e+06,1.5024293e+08,2.0888749e+08
QAT,PRT,1962,0.0,DOTS_IP,4.6785736e+07,1.3214292e+07,1.5024293e+08,2.0888749e+08
REU,PRT,1962,0.0,DOTS_IP,5.899986e+06,1.1303725e+07,1.5024293e+08,2.0888749e+08
ROM,PRT,1962,403571.6,DOTS_XP,2.9043226e+08,3.687859e+08,1.5024293e+08,2.0888749e+08
RWA,PRT,1962,0.0,DOTS_IP,2.142858e+06,3.9285732e+06,1.5024293e+08,2.0888749e+08
SAU,PRT,1962,0.0,DOTS_IP,3.3767693e+08,9.007147e+07,1.5024293e+08,2.0888749e+08
SDN,PRT,1962,0.0,DOTS_IP,8.092861e+07,9.153575e+07,1.5024293e+08,2.0888749e+08
SEN,PRT,1962,0.0,DOTS_IP,5.303574e+07,6.0551976e+07,1.5024293e+08,2.0888749e+08
SGP,PRT,1962,0.0,DOTS_IP,3.9865018e+08,4.709859e+08,1.5024293e+08,2.0888749e+08
SHN,PRT,1962,0.0,DOTS_IP,,,1.5024293e+08,2.0888749e+08
SLB,PRT,1962,0.0,DOTS_IP,1.3012006e+06,2.0460795e+06,1.5024293e+08,2.0888749e+08
SLE,PRT,1962,0.0,DOTS_IP,3.253573e+07,2.9821442e+07,1.5024293e+08,2.0888749e+08
SLV,PRT,1962,71428.6,DOTS_XP,4.9900024e+07,4.450002e+07,1.5024293e+08,2.0888749e+08
SOM,PRT,1962,0.0,DOTS_IP,,,1.5024293e+08,2.0888749e+08
SPM,PRT,1962,0.0,DOTS_IP,285714.4,1.00000044e+06,1.5024293e+08,2.0888749e+08
STP,PRT,1962,857143.25,DOTS_IP,2.142858e+06,1.7857151e+06,1.5024293e+08,2.0888749e+08
SUR,PRT,1962,0.0,DOTS_IP,2.0492866e+07,1.9506188e+07,1.5024293e+08,2.0888749e+08
SWE,PRT,1962,5.928574e+06,DOTS_IP,1.04751725e+09,1.1016077e+09,1.5024293e+08,2.0888749e+08
SWZ,PRT,1962,,,7.6150035e+06,7.8571465e+06,1.5024293e+08,2.0888749e+08
SYC,PRT,1962,0.0,DOTS_IP,417000.2,719250.3,1.5024293e+08,2.0888749e+08
SYR,PRT,1962,2.0357151e+06,DOTS_IP,7.107146e+07,8.342861e+07,1.5024293e+08,2.0888749e+08
TCD,PRT,1962,321428.72,DOTS_XP,5.908681e+06,1.0393683e+07,1.5024293e+08,2.0888749e+08
TGO,PRT,1962,0.0,DOTS_IP,7.5357175e+06,9.678576e+06,1.5024293e+08,2.0888749e+08
THA,PRT,1962,500000.22,DOTS_IP,1.635715e+08,1.9289293e+08,1.5024293e+08,2.0888749e+08
TON,PRT,1962,0.0,DOTS_IP,666400.3,984000.44,1.5024293e+08,2.0888749e+08
TTO,PRT,1962,,DOTS_IP,1.23500056e+08,1.2614291e+08,1.5024293e+08,2.0888749e+08
TUN,PRT,1962,0.0,DOTS_IP,6.334931e+07,7.6857176e+07,1.5024293e+08,2.0888749e+08
TUR,PRT,1962,1.178572e+06,DOTS_IP,1.40869e+08,2.3564848e+08,1.5024293e+08,2.0888749e+08
TUV,PRT,1962,0.0,DOTS_IP,,,1.5024293e+08,2.0888749e+08
TWN,PRT,1962,,,,,1.5024293e+08,2.0888749e+08
TZA,PRT,1962,0.0,DOTS_IP,5.264288e+07,4.0392876e+07,1.5024293e+08,2.0888749e+08
UGA,PRT,1962,0.0,DOTS_IP,4.7857164e+07,3.3949336e+07,1.5024293e+08,2.0888749e+08
URY,PRT,1962,35714.3,DOTS_IP,5.4750024e+07,8.21429e+07,1.5024293e+08,2.0888749e+08
USA,PRT,1962,1.8535722e+07,DOTS_IP,7.7192893e+09,6.2578243e+09,1.5024293e+08,2.0888749e+08
USSR,PRT,1962,0.0,DOTS_IP,5.3571456e+09,4.931975e+09,1.5024293e+08,2.0888749e+08
VCT,PRT,1962,0.0,DOTS_IP,1.270622e+06,2.599369e+06,1.5024293e+08,2.0888749e+08
VEN,PRT,1962,1.4642864e+06,DOTS_IP,1.02460045e+09,3.8910733e+08,1.5024293e+08,2.0888749e+08
VNM,PRT,1962,8571.43,DOTS_XP,2.2180724e+07,1.1772927e+08,1.5024293e+08,2.0888749e+08
VUT,PRT,1962,0.0,DOTS_IP,1.7178579e+06,1.9285722e+06,1.5024293e+08,2.0888749e+08
WDEU,PRT,1962,3.3285728e+07,DOTS_IP,4.727145e+09,4.3714304e+09,1.5024293e+08,2.0888749e+08
WSM,PRT,1962,0.0,DOTS_IP,2.787362e+06,2.841987e+06,1.5024293e+08,2.0888749e+08
YAR,PRT,1962,178571.5,COW,,,1.5024293e+08,2.0888749e+08
YUG,PRT,1962,0.0,DOTS_IP,2.4535725e+08,3.09643e+08,1.5024293e+08,2.0888749e+08
ZAF,PRT,1962,821428.94,DOTS_IP,4.8417165e+08,4.4357165e+08,1.5024293e+08,2.0888749e+08
ZMB,PRT,1962,0.0,DOTS_IP,1.1964291e+08,6.2500028e+07,1.5024293e+08,2.0888749e+08
ZWE,PRT,1962,0.0,DOTS_IP,7.2857176e+07,1.43e+08,1.5024293e+08,2.0888749e+08
AFG,PRT,1963,0.0,DOTS_IP,2.6714298e+07,4.4642876e+07,1.681165e+08,2.3586699e+08
AGO,PRT,1963,1.3392863e+07,DOTS_IP,5.853574e+07,5.2357164e+07,1.681165e+08,2.3586699e+08
ALB,PRT,1963,0.0,DOTS_IP,2.357144e+06,3.5428585e+06,1.681165e+08,2.3586699e+08
ANT,PRT,1963,2.8214298e+06,DOTS_IP,2.3007154e+08,2.7327155e+08,1.681165e+08,2.3586699e+08
ARE,PRT,1963,0.0,DOTS_IP,1.7175332e+07,6.4285744e+07,1.681165e+08,2.3586699e+08
ARG,PRT,1963,1.7500008e+06,DOTS_IP,5.3371094e+08,3.46643e+08,1.681165e+08,2.3586699e+08
ATG,PRT,1963,0.0,DOTS_IP,1.428572e+06,4.642859e+06,1.681165e+08,2.3586699e+08
AUS,PRT,1963,821428.94,DOTS_IP,9.8857184e+08,9.576289e+08,1.681165e+08,2.3586699e+08
AUT,PRT,1963,2.0000009e+06,DOTS_IP,4.722502e+08,5.94786e+08,1.681165e+08,2.3586699e+08
BDI,PRT,1963,0.0,DOTS_IP,3.2142872e+06,6.54286e+06,1.681165e+08,2.3586699e+08
BEL,PRT,1963,8.464289e+06,DOTS_IP,1.7229651e+09,1.8145723e+09,1.681165e+08,2.3586699e+08
BEN,PRT,1963,0.0,DOTS_IP,5.000002e+06,1.1821434e+07,1.681165e+08,2.3586699e+08
BFA,PRT,1963,0.0,DOTS_IP,3.5000015e+06,1.3071434e+07,1.681165e+08,2.3586699e+08
BGD,PRT,1963,0.0,DOTS_IP,,,1.681165e+08,2.3586699e+08
BGR,PRT,1963,0.0,DOTS_IP,2.9914544e+08,3.357755e+08,1.681165e+08,2.3586699e+08
BHR,PRT,1963,,DOTS_IP,7.346432e+07,6.64286e+07,1.681165e+08,2.3586699e+08
BHS,PRT,1963,0.0,DOTS_IP,4.539288e+06,3.986109e+07,1.681165e+08,2.3586699e+08
BLZ,PRT,1963,0.0,DOTS_IP,6.6071455e+06,8.0000035e+06,1.681165e+08,2.3586699e+08
BMU,PRT,1963,0.0,DOTS_IP,1.3750006e+07,2.9750014e+07,1.681165e+08,2.3586699e+08
BOL,PRT,1963,0.0,DOTS_IP,3.0821442e+07,3.7071444e+07,1.681165e+08,2.3586699e+08
BRA,PRT,1963,1.2142862e+06,DOTS_IP,5.164906e+08,5.79661e+08,1.681165e+08,2.3586699e+08
BRB,PRT,1963,0.0,DOTS_IP,1.4524149e+07,2.0571438e+07,1.681165e+08,2.3586699e+08
BRN,PRT,1963,0.0,DOTS_IP,2.142858e+07,7.5000035e+06,1.681165e+08,2.3586699e+08
BWA,PRT,1963,0.0,DOTS_IP,4.0340018e+06,4.1390018e+06,1.681165e+08,2.3586699e+08
CAF,PRT,1963,0.0,DOTS_IP,7.8571465e+06,9.428576e+06,1.681165e+08,2.3586699e+08
CAN,PRT,1963,1.8571436e+06,DOTS_IP,2.428359e+09,2.431644e+09,1.681165e+08,2.3586699e+08
CHE,PRT,1963,8.2500035e+06,DOTS_IP,8.633932e+08,1.1657431e+09,1.681165e+08,2.3586699e+08
CHL,PRT,1963,250000.11,DOTS_IP,2.1681795e+08,2.2792867e+08,1.681165e+08,2.3586699e+08
CHN,PRT,1963,71428.6,DOTS_IP,7.253682e+08,5.1791094e+08,1.681165e+08,2.3586699e+08
CIV,PRT,1963,35714.3,DOTS_IP,8.221432e+07,6.06786e+07,1.681165e+08,2.3586699e+08
CMR,PRT,1963,0.0,DOTS_IP,5.364288e+07,3.8535732e+07,1.681165e+08,2.3586699e+08
COD,PRT,1963,35714.3,DOTS_IP,1.390465e+08,8.46429e+07,1.681165e+08,2.3586699e+08
COG,PRT,1963,0.0,DOTS_IP,1.485715e+07,2.1857152e+07,1.681165e+08,2.3586699e+08
COL,PRT,1963,0.0,DOTS_IP,1.835858e+08,1.785715e+08,1.681165e+08,2.3586699e+08
COM,PRT,1963,0.0,DOTS_IP,1.679715e+06,1.931458e+06,1.681165e+08,2.3586699e+08
CPV,PRT,1963,214285.81,DOTS_IP,250000.11,2.1071438e+06,1.681165e+08,2.3586699e+08
CRI,PRT,1963,0.0,DOTS_IP,3.3039658e+07,4.3892876e+07,1.681165e+08,2.3586699e+08
CUB,PRT,1963,0.0,DOTS_IP,1.942858e+08,3.09643e+08,1.681165e+08,2.3586699e+08
CYP,PRT,1963,0.0,DOTS_IP,2.197858e+07,4.675002e+07,1.681165e+08,2.3586699e+08
CZSK,PRT,1963,392857.3,DOTS_IP,7.4021446e+08,6.5239245e+08,1.681165e+08,2.3586699e+08
DJI,PRT,1963,0.0,DOTS_IP,259740.38,1.7142864e+07,1.681165e+08,2.3586699e+08
DMA,PRT,1963,0.0,DOTS_IP,1.6295792e+06,2.4841618e+06,1.681165e+08,2.3586699e+08
DNK,PRT,1963,1.2500005e+06,DOTS_IP,6.7842886e+08,7.591789e+08,1.681165e+08,2.3586699e+08
DOM,PRT,1963,35714.3,DOTS_IP,6.759289e+07,6.2521456e+07,1.681165e+08,2.3586699e+08
DZA,PRT,1963,1.428572e+06,DOTS_IP,2.6338227e+08,2.4881438e+08,1.681165e+08,2.3586699e+08
ECU,PRT,1963,0.0,DOTS_IP,7.034289e+07,4.977502e+07,1.681165e+08,2.3586699e+08
EDEU,PRT,1963,0.0,DOTS_IP,1.4762934e+08,1.16789336e+08,1.681165e+08,2.3586699e+08
EGY,PRT,1963,321428.72,DOTS_IP,1.862858e+08,3.2725014e+08,1.681165e+08,2.3586699e+08
ESP,PRT,1963,3.781356e+06,ESP TENA JUNGUITO,3.268448e+08,6.916074e+08,1.681165e+08,2.3586699e+08
ETH,PRT,1963,0.0,DOTS_IP,3.2107158e+07,3.957145e+07,1.681165e+08,2.3586699e+08
FIN,PRT,1963,500000.22,DOTS_IP,4.102859e+08,4.293216e+08,1.681165e+08,2.3586699e+08
FJI,PRT,1963,0.0,DOTS_IP,1.9750008e+07,1.8142866e+07,1.681165e+08,2.3586699e+08
FLK,PRT,1963,0.0,DOTS_IP,1.178572e+06,500000.22,1.681165e+08,2.3586699e+08
FRA,PRT,1963,1.8821436e+07,DOTS_IP,2.880287e+09,3.0876086e+09,1.681165e+08,2.3586699e+08
FRO,PRT,1963,0.0,DOTS_IP,2.857144e+06,7.071432e+06,1.681165e+08,2.3586699e+08
GAB,PRT,1963,0.0,DOTS_IP,3.014287e+07,1.717858e+07,1.681165e+08,2.3586699e+08
GBR,PRT,1963,3.2107158e+07,DOTS_IP,4.2626806e+09,4.8304307e+09,1.681165e+08,2.3586699e+08
GHA,PRT,1963,0.0,DOTS_IP,1.0878576e+08,1.3007149e+08,1.681165e+08,2.3586699e+08
GIB,PRT,1963,0.0,DOTS_IP,571428.8,1.8964294e+07,1.681165e+08,2.3586699e+08
GIN,PRT,1963,2.5714298e+06,DOTS_IP,1.9642866e+07,1.6428579e+07,1.681165e+08,2.3586699e+08
GLP,PRT,1963,0.0,DOTS_IP,1.4785721e+07,2.475001e+07,1.681165e+08,2.3586699e+08
GMB,PRT,1963,0.0,DOTS_IP,3.0975012e+06,4.1817875e+06,1.681165e+08,2.3586699e+08
GNB,PRT,1963,0.0,DOTS_IP,2.4296902e+06,5.058395e+06,1.681165e+08,2.3586699e+08
GNQ,PRT,1963,,,1.0000004e+07,6.4285745e+06,1.681165e+08,2.3586699e+08
GRC,PRT,1963,428571.62,DOTS_IP,1.03642904e+08,2.9012902e+08,1.681165e+08,2.3586699e+08
GRD,PRT,1963,0.0,DOTS_IP,1.6364542e+06,3.1299942e+06,1.681165e+08,2.3586699e+08
GRL,PRT,1963,0.0,DOTS_IP,3.8928588e+06,9.392861e+06,1.681165e+08,2.3586699e+08
GTM,PRT,1963,357143.0,DOTS_IP,6.4860744e+07,5.8928596e+07,1.681165e+08,2.3586699e+08
GUF,PRT,1963,0.0,DOTS_IP,964286.1,4.0000018e+06,1.681165e+08,2.3586699e+08
GUY,PRT,1963,0.0,DOTS_IP,4.0467876e+07,2.4689548e+07,1.681165e+08,2.3586699e+08
HKG,PRT,1963,71428.6,DOTS_IP,2.899287e+08,4.6389306e+08,1.681165e+08,2.3586699e+08
HND,PRT,1963,0.0,DOTS_IP,2.964287e+07,3.428573e+07,1.681165e+08,2.3586699e+08
HTI,PRT,1963,0.0,DOTS_IP,1.763215e+07,1.2750006e+07,1.681165e+08,2.3586699e+08
HUN,PRT,1963,,DOTS_IP,2.9416653e+08,3.1695408e+08,1.681165e+08,2.3586699e+08
IDN,PRT,1963,71428.6,DOTS_IP,2.4864296e+08,1.9338742e+08,1.681165e+08,2.3586699e+08
IND,PRT,1963,107142.91,DOTS_IP,5.6296454e+08,8.710003e+08,1.681165e+08,2.3586699e+08
IRL,PRT,1963,107142.91,DOTS_IP,1.9761437e+08,3.04393e+08,1.681165e+08,2.3586699e+08
IRN,PRT,1963,928571.8,DOTS_IP,4.0254947e+08,1.8571437e+08,1.681165e+08,2.3586699e+08
IRQ,PRT,1963,8.535718e+06,DOTS_IP,3.2803942e+08,1.1135719e+08,1.681165e+08,2.3586699e+08
ISL,PRT,1963,500000.22,DOTS_IP,3.34643e+07,3.8964304e+07,1.681165e+08,2.3586699e+08
ISR,PRT,1963,142857.2,DOTS_IP,1.246072e+08,2.4067869e+08,1.681165e+08,2.3586699e+08
ITA,PRT,1963,9.321433e+06,DOTS_IP,1.7996794e+09,2.657394e+09,1.681165e+08,2.3586699e+08
JAM,PRT,1963,0.0,DOTS_IP,9.844362e+07,8.046432e+07,1.681165e+08,2.3586699e+08
JOR,PRT,1963,0.0,DOTS_IP,5.464288e+06,5.2933464e+07,1.681165e+08,2.3586699e+08
JPN,PRT,1963,2.357144e+06,DOTS_IP,1.8684294e+09,2.2740723e+09,1.681165e+08,2.3586699e+08
KEN,PRT,1963,0.0,DOTS_IP,7.075003e+07,9.582147e+07,1.681165e+08,2.3586699e+08
KHM,PRT,1963,0.0,DOTS_IP,3.1321442e+07,3.7785732e+07,1.681165e+08,2.3586699e+08
KIR,PRT,1963,0.0,DOTS_IP,333928.72,,1.681165e+08,2.3586699e+08
KNA,PRT,1963,0.0,DOTS_IP,,2.500001e+06,1.681165e+08,2.3586699e+08
KOR,PRT,1963,0.0,DOTS_IP,3.0857156e+07,1.9942866e+08,1.681165e+08,2.3586699e+08
KWT,PRT,1963,250000.11,DOTS_IP,5.2787523e+08,1.1564291e+08,1.681165e+08,2.3586699e+08
LAO,PRT,1963,0.0,DOTS_IP,210714.38,1.0708122e+07,1.681165e+08,2.3586699e+08
LBN,PRT,1963,0.0,DOTS_IP,4.6482164e+07,1.456475e+08,1.681165e+08,2.3586699e+08
LBR,PRT,1963,0.0,DOTS_IP,3.9285732e+07,7.892861e+07,1.681165e+08,2.3586699e+08
LBY,PRT,1963,642857.44,DOTS_XP,1.33964344e+08,8.517861e+07,1.681165e+08,2.3586699e+08
LCA,PRT,1963,0.0,DOTS_IP,1.6570792e+06,3.4710338e+06,1.681165e+08,2.3586699e+08
LKA,PRT,1963,107142.91,DOTS_IP,1.2792862e+08,1.1307148e+08,1.681165e+08,2.3586699e+08
LSO,PRT,1963,,,1.7857151e+06,7.8571465e+06,1.681165e+08,2.3586699e+08
LUX,PRT,1963,410714.47,COW,,,1.681165e+08,2.3586699e+08
MAC,PRT,1963,107142.91,DOTS_IP,7.5000035e+06,1.4967864e+07,1.681165e+08,2.3586699e+08
MAR,PRT,1963,1.6428579e+06,DOTS_IP,1.5680363e+08,1.5700006e+08,1.681165e+08,2.3586699e+08
MDG,PRT,1963,71428.6,DOTS_IP,3.436073e+07,4.5535736e+07,1.681165e+08,2.3586699e+08
MDV,PRT,1963,0.0,DOTS_IP,644625.3,680296.75,1.681165e+08,2.3586699e+08
MEX,PRT,1963,1.428572e+06,DOTS_IP,3.9826554e+08,4.466272e+08,1.681165e+08,2.3586699e+08
MLI,PRT,1963,0.0,DOTS_IP,4.250002e+06,1.2178577e+07,1.681165e+08,2.3586699e+08
MLT,PRT,1963,0.0,DOTS_IP,7.3214315e+06,2.9346442e+07,1.681165e+08,2.3586699e+08
MMR,PRT,1963,0.0,DOTS_IP,9.18929e+07,8.246432e+07,1.681165e+08,2.3586699e+08
MNG,PRT,1963,0.0,DOTS_IP,,,1.681165e+08,2.3586699e+08
MOZ,PRT,1963,1.4892864e+07,DOTS_IP,3.6035732e+07,4.9321452e+07,1.681165e+08,2.3586699e+08
MRT,PRT,1963,0.0,DOTS_IP,5.5000025e+06,1.0678576e+07,1.681165e+08,2.3586699e+08
MTQ,PRT,1963,0.0,DOTS_IP,1.560715e+07,2.6107154e+07,1.681165e+08,2.3586699e+08
MUS,PRT,1963,0.0,DOTS_IP,4.0428588e+07,2.432144e+07,1.681165e+08,2.3586699e+08
MWI,PRT,1963,0.0,DOTS_IP,1.0816e+07,1.4285721e+07,1.681165e+08,2.3586699e+08
MYS,PRT,1963,0.0,DOTS_IP,3.885002e+08,3.72518e+08,1.681165e+08,2.3586699e+08
NAM,PRT,1963,0.0,DOTS_IP,,,1.681165e+08,2.3586699e+08
NCL,PRT,1963,0.0,DOTS_IP,1.6428579e+07,1.3750006e+07,1.681165e+08,2.3586699e+08
NER,PRT,1963,0.0,DOTS_IP,7.8928605e+06,8.035718e+06,1.681165e+08,2.3586699e+08
NGA,PRT,1963,2.142858e+06,DOTS_IP,1.8960723e+08,2.0717866e+08,1.681165e+08,2.3586699e+08
NIC,PRT,1963,214285.81,DOTS_XP,3.8071444e+07,3.9567876e+07,1.681165e+08,2.3586699e+08
NLD,PRT,1963,8.571432e+06,DOTS_IP,1.791269e+09,2.2798858e+09,1.681165e+08,2.3586699e+08
NOR,PRT,1963,2.1785725e+06,DOTS_IP,3.8253587e+08,6.485717e+08,1.681165e+08,2.3586699e+08
NPL,PRT,1963,0.0,DOTS_IP,1.3571435e+07,2.8214298e+07,1.681165e+08,2.3586699e+08
NRU,PRT,1963,0.0,DOTS_IP,,,1.681165e+08,2.3586699e+08
NZL,PRT,1963,821428.94,DOTS_IP,3.6975123e+08,3.2010013e+08,1.681165e+08,2.3586699e+08
OMN,PRT,1963,0.0,DOTS_IP,1.1071434e+06,4.3571445e+06,1.681165e+08,2.3586699e+08
